sequence_id,event_id,sample_id,state,district,split_partition,is_event_sample,lead_time_hours,forecast_origin,step_index,timestamp,target_6h,target_12h,target_24h,target_48h,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_48h,rain_72h,rain_96h,rain_120h,rain_168h,rain_intensity,rain_acceleration,antecedent_rain_3d,antecedent_rain_7d,api_30d,temperature_2m,soil_moisture,soil_moisture_change_24h,fos,pore_pressure,effective_stress,hydraulic_saturation,seismic_count_24h,max_magnitude_24h,nearest_seismic_distance,slope,aspect,elevation,curvature,soil_porosity,historical_susceptibility,piezometer_pressure,inclinometer_tilt,tilt_rate_24h,ground_displacement,displacement_velocity_24h,acoustic_emission,insar_velocity,ndvi,ndvi_anomaly
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,40,2024-05-22T10:00:00,0,1,1,1,1.7,1.7,1.7,1.7,3.6,12.899999999999999,12.899999999999999,12.899999999999999,12.899999999999999,12.899999999999999,1.7,1.7,12.899999999999999,12.899999999999999,17.415,24.2,0.313,-0.056999999999999995,0.9265234881936272,9.76986818181818,44.83013181818181,0.7113636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,41,2024-05-22T11:00:00,0,1,1,1,0.1,1.8,1.8,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.1,-1.5999999999999999,12.999999999999998,12.999999999999998,17.549999999999997,24.6,0.312,-0.05399999999999999,0.9273348773181753,9.738654545454544,44.86134545454545,0.7090909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,42,2024-05-22T12:00:00,0,1,1,1,0.0,1.8,1.8,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.0,-0.1,12.999999999999998,12.999999999999998,17.549999999999997,22.5,0.312,-0.04999999999999999,0.9273348773181753,9.738654545454544,44.86134545454545,0.7090909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,43,2024-05-22T13:00:00,0,1,1,1,0.0,0.1,1.8,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.0,0.0,12.999999999999998,12.999999999999998,17.549999999999997,21.6,0.329,0.041000000000000036,0.9135412622008583,10.269286363636365,44.330713636363626,0.7477272727272728,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,44,2024-05-22T14:00:00,0,1,1,1,0.0,0.0,1.8,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.0,0.0,12.999999999999998,12.999999999999998,17.549999999999997,20.8,0.328,0.040000000000000036,0.9143526513254063,10.238072727272726,44.36192727272727,0.7454545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,45,2024-05-22T15:00:00,0,1,1,1,0.0,0.0,1.8,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.0,0.0,12.999999999999998,12.999999999999998,17.549999999999997,20.5,0.327,0.039000000000000035,0.9151640404499544,10.206859090909091,44.3931409090909,0.7431818181818182,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,46,2024-05-22T16:00:00,0,1,1,1,0.0,0.0,0.1,1.8,3.7,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,12.999999999999998,0.0,0.0,12.999999999999998,12.999999999999998,17.549999999999997,20.1,0.326,0.038000000000000034,0.9159754295745026,10.175645454545455,44.42435454545454,0.740909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,47,2024-05-22T17:00:00,0,1,1,1,0.0,0.0,0.0,1.8,3.7,13.0,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,19.9,0.326,0.038000000000000034,0.9159754295745026,10.175645454545455,44.42435454545454,0.740909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,48,2024-05-22T18:00:00,0,1,1,1,0.0,0.0,0.0,1.8,3.7,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,19.4,0.325,0.03700000000000003,0.9167868186990505,10.144431818181818,44.45556818181818,0.7386363636363636,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,49,2024-05-22T19:00:00,0,1,1,1,0.0,0.0,0.0,1.8,1.9000000000000001,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,18.8,0.324,0.02100000000000002,0.9175982078235986,10.113218181818182,44.48678181818181,0.7363636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,50,2024-05-22T20:00:00,0,1,1,1,0.0,0.0,0.0,1.8,1.8,13.0,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,18.6,0.323,0.020000000000000018,0.9184095969481466,10.082004545454545,44.51799545454545,0.7340909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,51,2024-05-22T21:00:00,0,1,1,1,0.0,0.0,0.0,1.8,1.8,13.0,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,18.1,0.323,0.020000000000000018,0.9184095969481466,10.082004545454545,44.51799545454545,0.7340909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,52,2024-05-22T22:00:00,0,1,1,1,0.0,0.0,0.0,0.1,1.8,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,17.8,0.322,0.019000000000000017,0.9192209860726948,10.05079090909091,44.54920909090909,0.7318181818181818,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,53,2024-05-22T23:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,17.5,0.321,0.019000000000000017,0.9200323751972428,10.019577272727274,44.58042272727272,0.7295454545454546,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,54,2024-05-23T00:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,13.0,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,18.5,0.321,0.019000000000000017,0.9200323751972428,10.019577272727274,44.58042272727272,0.7295454545454546,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,55,2024-05-23T01:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,13.0,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,22.1,0.318,0.0,0.9224665425708869,9.925936363636364,44.67406363636363,0.7227272727272728,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,56,2024-05-23T02:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,25.0,0.317,-0.0010000000000000009,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,57,2024-05-23T03:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.999999999999998,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,27.3,0.315,-0.0010000000000000009,0.9249007099445311,9.832295454545454,44.76770454545454,0.7159090909090909,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,58,2024-05-23T04:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.899999999999999,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,29.2,0.313,-0.0010000000000000009,0.9265234881936272,9.76986818181818,44.83013181818181,0.7113636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,59,2024-05-23T05:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.899999999999999,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,30.9,0.31,-0.0010000000000000009,0.9289576555672714,9.676227272727273,44.92377272727272,0.7045454545454546,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,60,2024-05-23T06:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.899999999999999,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,32.2,0.307,-0.0020000000000000018,0.9313918229409155,9.582586363636363,45.01741363636363,0.6977272727272728,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,61,2024-05-23T07:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.8,12.899999999999999,13.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,17.55,32.2,0.305,-0.0010000000000000009,0.9330146011900117,9.52015909090909,45.079840909090905,0.6931818181818181,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,62,2024-05-23T08:00:00,0,1,1,1,0.3,0.3,0.3,0.3,2.1,4.5,13.3,13.3,13.3,13.3,0.3,0.3,13.3,13.3,17.955000000000002,30.3,0.305,0.0010000000000000009,0.9330146011900117,9.52015909090909,45.079840909090905,0.6931818181818181,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,63,2024-05-23T09:00:00,0,1,1,1,0.2,0.5,0.5,0.5,2.3,4.2,13.5,13.5,13.5,13.5,0.2,-0.09999999999999998,13.5,13.5,18.225,29.6,0.305,0.0030000000000000027,0.9330146011900117,9.52015909090909,45.079840909090905,0.6931818181818181,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,64,2024-05-23T10:00:00,0,1,1,1,0.0,0.5,0.5,0.5,0.6,4.199999999999999,13.5,13.5,13.5,13.5,0.0,-0.2,13.5,13.5,18.225,29.6,0.303,-0.010000000000000009,0.9346373794391076,9.457731818181818,45.142268181818174,0.6886363636363636,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,65,2024-05-23T11:00:00,0,1,1,1,1.4,1.5999999999999999,1.9,1.9,1.9,5.6,14.9,14.9,14.9,14.9,1.4,1.4,14.9,14.9,20.115000000000002,24.0,0.312,0.0,0.9273348773181753,9.738654545454544,44.86134545454545,0.7090909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,66,2024-05-23T12:00:00,0,1,1,1,0.1,1.5,2.0,2.0,2.0,5.7,15.0,15.0,15.0,15.0,0.1,-1.2999999999999998,15.0,15.0,20.25,22.3,0.312,0.0,0.9273348773181753,9.738654545454544,44.86134545454545,0.7090909090909091,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,67,2024-05-23T13:00:00,0,1,1,1,0.1,1.6,2.1,2.1,2.0999999999999996,5.8,15.1,15.1,15.1,15.1,0.1,0.0,15.1,15.1,20.385,21.0,0.317,-0.01200000000000001,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,68,2024-05-23T14:00:00,0,1,1,1,0.0,0.2,1.8,2.1,2.1,5.8,15.1,15.1,15.1,15.1,0.0,-0.1,15.1,15.1,20.385,20.9,0.317,-0.01100000000000001,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,69,2024-05-23T15:00:00,0,1,1,1,0.2,0.30000000000000004,1.8,2.3000000000000003,2.3,6.0,15.299999999999999,15.299999999999999,15.299999999999999,15.299999999999999,0.2,0.2,15.299999999999999,15.299999999999999,20.655,20.9,0.317,-0.010000000000000009,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,70,2024-05-23T16:00:00,0,1,1,1,0.1,0.30000000000000004,1.9000000000000001,2.4000000000000004,2.4,6.1000000000000005,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.1,-0.1,15.399999999999999,15.399999999999999,20.79,20.6,0.318,-0.008000000000000007,0.9224665425708869,9.925936363636364,44.67406363636363,0.7227272727272728,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,71,2024-05-23T17:00:00,0,1,1,1,0.0,0.30000000000000004,0.5,2.4,2.4,6.1,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,-0.1,15.399999999999999,15.399999999999999,20.79,20.2,0.317,-0.009000000000000008,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,72,2024-05-23T18:00:00,0,1,1,1,0.0,0.1,0.4,2.4000000000000004,2.4000000000000004,6.1,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,19.7,0.317,-0.008000000000000007,0.9232779316954349,9.894722727272727,44.705277272727265,0.7204545454545455,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,73,2024-05-23T19:00:00,0,1,1,1,0.0,0.0,0.30000000000000004,2.4,2.4,4.300000000000001,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,19.4,0.316,-0.008000000000000007,0.9240893208199832,9.86350909090909,44.736490909090904,0.7181818181818181,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,74,2024-05-23T20:00:00,0,1,1,1,0.0,0.0,0.30000000000000004,2.1,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,19.3,0.315,-0.008000000000000007,0.9249007099445311,9.832295454545454,44.76770454545454,0.7159090909090909,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,75,2024-05-23T21:00:00,0,1,1,1,0.0,0.0,0.1,1.9,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,19.2,0.315,-0.008000000000000007,0.9249007099445311,9.832295454545454,44.76770454545454,0.7159090909090909,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,76,2024-05-23T22:00:00,0,1,1,1,0.0,0.0,0.0,1.9000000000000001,2.4000000000000004,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,18.8,0.315,-0.007000000000000006,0.9249007099445311,9.832295454545454,44.76770454545454,0.7159090909090909,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,77,2024-05-23T23:00:00,0,1,1,1,0.0,0.0,0.0,0.5,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,18.5,0.314,-0.007000000000000006,0.9257120990690791,9.80108181818182,44.79891818181817,0.7136363636363636,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,78,2024-05-24T00:00:00,0,1,1,1,0.0,0.0,0.0,0.4,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,19.5,0.314,-0.007000000000000006,0.9257120990690791,9.80108181818182,44.79891818181817,0.7136363636363636,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,79,2024-05-24T01:00:00,0,1,1,1,0.0,0.0,0.0,0.30000000000000004,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,21.3,0.313,-0.0050000000000000044,0.9265234881936272,9.76986818181818,44.83013181818181,0.7113636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,80,2024-05-24T02:00:00,0,1,1,1,0.0,0.0,0.0,0.30000000000000004,2.4000000000000004,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,23.1,0.313,-0.0040000000000000036,0.9265234881936272,9.76986818181818,44.83013181818181,0.7113636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,81,2024-05-24T03:00:00,0,1,1,1,0.0,0.0,0.0,0.1,2.4,4.2,15.399999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.399999999999999,15.399999999999999,20.79,25.2,0.311,-0.0040000000000000036,0.9281462664427234,9.70744090909091,44.89255909090909,0.7068181818181818,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,82,2024-05-24T04:00:00,0,1,1,1,0.0,0.0,0.0,0.0,2.4,4.2,15.299999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.299999999999999,15.399999999999999,20.79,27.9,0.309,-0.0040000000000000036,0.9297690446918194,9.645013636363636,44.95498636363636,0.7022727272727273,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,83,2024-05-24T05:00:00,0,1,1,1,0.0,0.0,0.0,0.0,2.4,4.2,15.299999999999997,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.299999999999997,15.399999999999999,20.79,30.0,0.307,-0.0030000000000000027,0.9313918229409155,9.582586363636363,45.01741363636363,0.6977272727272728,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,84,2024-05-24T06:00:00,0,1,1,1,0.0,0.0,0.0,0.0,2.4000000000000004,4.2,15.299999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.299999999999999,15.399999999999999,20.79,31.5,0.305,-0.0020000000000000018,0.9330146011900117,9.52015909090909,45.079840909090905,0.6931818181818181,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,85,2024-05-24T07:00:00,0,1,1,1,0.0,0.0,0.0,0.0,2.4,4.2,15.299999999999999,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,15.299999999999999,15.399999999999999,20.79,32.1,0.302,-0.0030000000000000027,0.9354487685636558,9.42651818181818,45.17348181818181,0.6863636363636363,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,86,2024-05-24T08:00:00,0,1,1,1,0.0,0.0,0.0,0.0,2.1,4.2,6.6000000000000005,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,6.6000000000000005,15.399999999999999,20.79,32.0,0.3,-0.0050000000000000044,0.937071546812752,9.364090909090908,45.23590909090909,0.6818181818181818,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,87,2024-05-24T09:00:00,0,1,1,1,0.0,0.0,0.0,0.0,1.9,4.2,6.1,15.399999999999999,15.399999999999999,15.399999999999999,0.0,0.0,6.1,15.399999999999999,20.79,30.3,0.298,-0.007000000000000006,0.938694325061848,9.301663636363637,45.29833636363636,0.6772727272727272,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,88,2024-05-24T10:00:00,0,1,1,1,22.0,22.0,22.0,22.0,23.900000000000002,24.5,28.1,37.4,37.4,37.4,22.0,22.0,28.1,37.4,50.49,21.2,0.429,0.126,0.8324023497460531,13.390649999999999,41.20934999999999,0.975,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
SEQ_EV-06_LEAD_12H,EV-06,MZ-2024-MELTHUM,Mizoram,Aizawl,VAL,1,12.0,2024-05-27T17:30:00,89,2024-05-24T11:00:00,0,1,1,1,3.3,25.3,25.3,25.3,25.8,27.7,31.4,40.699999999999996,40.699999999999996,40.699999999999996,3.3,-18.7,31.4,40.699999999999996,54.945,21.5,0.42,0.10799999999999998,0.8397048518669854,13.109727272727271,41.490272727272725,0.9545454545454545,0,0.0,300.0,34.5,135.0,1450.0,-0.02,0.44,0.82,,,,,,,,,
